"muni_idx","obs","pred_bym2","pred_naive","n","n_efectivo","vecinos_retenidos","estrato_vecinos"
883,0.53168130669495,0.658749402816415,0.659216888047456,5,3.97367801441639,1,"1-2"
885,0.892419925319508,0.561445470231366,0.659216888047456,6,4.83101217981906,2,"1-2"
886,1,0.703876044210303,0.659216888047456,3,2.86643419181554,1,"1-2"
889,1,0.824478636788749,0.659216888047456,2,1.98043768189827,1,"1-2"
892,0.326414054569583,0.688787558499533,0.659216888047456,7,6.32257235607551,1,"1-2"
894,0.706953584895056,0.652347975569754,0.659216888047456,7,5.47725049944242,1,"1-2"
902,0.688279212137096,0.694828470078106,0.659216888047456,8,6.91119948638794,2,"1-2"
906,0.270434183783455,0.702892394824265,0.659216888047456,4,2.94513065235835,0,"0"
910,0.754361811909391,0.659509787487123,0.659216888047456,21,14.977739390075,2,"1-2"
911,0.912316104706031,0.620217081458583,0.659216888047456,10,7.14547708136982,3,"3+"
915,0.823770875780062,0.576857562414198,0.659216888047456,13,3.79088075691415,6,"3+"
916,0.51574676322319,0.669570875067653,0.659216888047456,6,4.22881935022648,2,"1-2"
917,0.162261997413319,0.732586323257575,0.659216888047456,5,4.6178148111879,1,"1-2"
919,1,0.747276347722433,0.659216888047456,2,1.8,4,"3+"
921,0.552444615855168,0.614449775912269,0.659216888047456,9,6.98384745214427,3,"3+"
926,0.783941149907012,0.729936098966283,0.659216888047456,8,6.87884725046292,3,"3+"
928,0.897732756442076,0.638504476569259,0.659216888047456,12,8.5209104574101,3,"3+"
931,0.343390504261278,0.603466287670427,0.659216888047456,6,5.45828055587425,2,"1-2"
933,0.819281218461067,0.658984784216796,0.659216888047456,26,15.3051764095747,4,"3+"
934,1,0.805560882166339,0.659216888047456,1,1,2,"1-2"
935,0.679206903824998,0.724661704589632,0.659216888047456,7,6.02545728853483,3,"3+"
936,0.509131825704688,0.637692625731409,0.659216888047456,13,7.31013340846493,4,"3+"
937,1,0.709193823655703,0.659216888047456,2,1.78481810870979,2,"1-2"
938,0.620357712691739,0.727113339064829,0.659216888047456,9,7.68950543024945,6,"3+"
939,0.646036498550742,0.634467811940417,0.659216888047456,39,19.0550811740386,5,"3+"
940,0.464426463802174,0.520568627810166,0.659216888047456,4,3.13134179679966,1,"1-2"
941,0.81324143100447,0.604434789992833,0.659216888047456,15,8.76810458398375,4,"3+"
943,0.301072617696618,0.599351649698592,0.659216888047456,5,4.25009973623668,1,"1-2"
948,0.789826935814158,0.716801607937339,0.659216888047456,8,7.28540020042436,1,"1-2"
949,0.548527337085941,0.643383534976628,0.659216888047456,64,42.9809937419321,3,"3+"
