"muni_idx","diferencia_pp","dif_q025","dif_q975","prev_ESH","fuente_ESH","priv_ESH","prev_AHA","fuente_AHA","priv_AHA","ambos_directos","suprimir_privacidad","cve_ent","cve_mun","nomgeo"
2260,-22.6891066140059,-50.758843323649,8.45930875914655,0.5322475257879,"sintetico_postestratificado",FALSE,0.305356459647841,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","092","Xico"
2261,-21.7925923565477,-51.0885788842658,7.41833322636336,0.50571279666416,"sintetico_postestratificado",FALSE,0.287786873098683,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","041","Coetzala"
2262,-21.8307820176112,-49.9362938996067,8.75903639510887,0.547848315925853,"sintetico_postestratificado",FALSE,0.329540495749741,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","053","Cuitláhuac"
2263,-22.1305461187347,-52.3172281773459,9.66047781966048,0.546521339613936,"sintetico_postestratificado",FALSE,0.325215878426589,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","054","Chacaltianguis"
2264,-21.884066976054,-51.1999178604542,7.04793053723934,0.540988372555499,"sintetico_postestratificado",FALSE,0.322147702794959,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","055","Chalma"
2265,-21.9998494055194,-51.3145429779899,11.5340716934468,0.558489425759152,"sintetico_postestratificado",FALSE,0.338490931703957,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","056","Chiconamel"
2266,-22.0889058035505,-52.8415411728919,8.34923536706451,0.519904421902058,"sintetico_postestratificado",FALSE,0.299015363866553,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","057","Chiconquiaco"
2267,-22.3974582090257,-51.6564161486433,8.67511564236967,0.524219549401254,"sintetico_postestratificado",FALSE,0.300244967310997,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","058","Chicontepec"
2268,-22.3608649194785,-50.9615992439462,7.59133584392266,0.550136471034227,"sintetico_postestratificado",FALSE,0.326527821839442,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","060","Chinampa de Gorostiza"
2269,-21.8717295878576,-50.1267665756993,9.15130523019034,0.520172613300866,"sintetico_postestratificado",FALSE,0.30145531742229,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","061","Las Choapas"
2270,-23.9640735182218,-51.4918503231204,7.88988785815252,0.552264608129898,"sintetico_postestratificado",FALSE,0.31262387294768,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","062","Chocamán"
