muni_idx,prev_principal_ponderado,prev_sensibilidad_sin_ponderar,n,dif_sin_menos_principal_pp,quintil_principal,quintil_sin_ponderar,cambia_quintil,estrato_n,suprimir_privacidad
939,0.441112097763792,0.384202338001742,58,-5.69097597620503,4,3,TRUE,n>=30,FALSE
940,,,,,,,,,TRUE
941,0.414522112666613,0.373694913763667,29,-4.08271989029456,3,2,TRUE,n=10-29,FALSE
943,,,,,,,,,TRUE
948,0.365552778443548,0.386032052912425,17,2.04792744688768,2,3,TRUE,n=10-29,FALSE
949,0.370515978965581,0.383194500768765,97,1.26785218031844,2,3,TRUE,n>=30,FALSE
952,0.370525606454044,0.41733054109563,13,4.68049346415865,2,3,TRUE,n=10-29,FALSE
953,,,,,,,,,TRUE
954,0.408468121348031,0.402403297590921,17,-0.606482375711009,3,3,FALSE,n=10-29,FALSE
956,0.444003973588413,0.444902020238602,34,0.0898046650188777,4,4,FALSE,n>=30,FALSE
957,,,,,,,,,TRUE
958,0.34660952090587,0.391454749875918,20,4.48452289700483,2,3,TRUE,n=10-29,FALSE
959,0.380188489317579,0.366760018057407,22,-1.34284712601711,3,2,TRUE,n=10-29,FALSE
960,,,,,,,,,TRUE
963,0.357557365297561,0.383443183231526,17,2.5885817933965,2,3,TRUE,n=10-29,FALSE
964,0.245439777221511,0.284651550148901,16,3.92117729273901,1,1,FALSE,n=10-29,FALSE
966,0.298207010773349,0.378012287357212,37,7.9805276583863,1,3,TRUE,n>=30,FALSE
967,,,,,,,,,TRUE
970,,,,,,,,,TRUE
971,0.299712871170736,0.319385290500595,12,1.96724193298588,1,1,FALSE,n=10-29,FALSE
972,,,,,,,,,TRUE
973,0.497318448662391,0.46971470411403,14,-2.76037445483615,4,4,FALSE,n=10-29,FALSE
974,0.332186187819855,0.352838471955259,20,2.06522841354043,2,2,FALSE,n=10-29,FALSE
975,0.249023125019439,0.322750153468116,52,7.37270284486778,1,1,FALSE,n>=30,FALSE
978,0.182846015748348,0.226695993331917,10,4.38499775835693,1,1,FALSE,n=10-29,FALSE
980,0.330633874398104,0.448463719459556,129,11.7829845061453,2,4,TRUE,n>=30,FALSE
981,0.581894855591736,0.504390127979205,43,-7.75047276125311,5,5,FALSE,n>=30,FALSE
982,,,,,,,,,TRUE
984,,,,,,,,,TRUE
985,0.350380529719398,0.392642915894748,67,4.22623861753503,2,3,TRUE,n>=30,FALSE
986,0.376051174853528,0.385580857824946,38,0.952968297141787,3,3,FALSE,n>=30,FALSE
990,0.57662167842356,0.574594332603974,83,-0.202734581958652,5,5,FALSE,n>=30,FALSE
995,,,,,,,,,TRUE
996,0.274635275472008,0.301231191503717,28,2.65959160317091,1,1,FALSE,n=10-29,FALSE
998,0.302043224846006,0.396912507120692,71,9.4869282274686,1,3,TRUE,n>=30,FALSE
1007,,,,,,,,,TRUE
1031,,,,,,,,,TRUE
1056,,,,,,,,,TRUE
1062,0.493677433832661,0.45543923757146,14,-3.8238196261201,4,4,FALSE,n=10-29,FALSE
1077,0.228397633457174,0.260809710003095,11,3.24120765459203,1,1,FALSE,n=10-29,FALSE
1086,0.355760749724527,0.358335206403159,14,0.257445667863149,2,2,FALSE,n=10-29,FALSE
1113,0.41006600678194,0.406010118654789,10,-0.405588812715152,3,3,FALSE,n=10-29,FALSE
1117,,,,,,,,,TRUE
1126,,,,,,,,,TRUE
1139,0.587454479313872,0.530865850288874,13,-5.65886290249977,5,5,FALSE,n=10-29,FALSE
1175,0.429886431258761,0.389273962426099,11,-4.06124688326619,4,3,TRUE,n=10-29,FALSE
1188,,,,,,,,,TRUE
1192,0.355481461943569,0.422309643685674,22,6.68281817421045,2,3,TRUE,n=10-29,FALSE
1193,0.371983498941409,0.368487290794062,11,-0.349620814734686,2,2,FALSE,n=10-29,FALSE
1224,0.277343360172514,0.253522384034101,28,-2.3820976138413,1,1,FALSE,n=10-29,FALSE
1232,,,,,,,,,TRUE
1248,0.476904113250752,0.446948493405528,10,-2.99556198452245,4,4,FALSE,n=10-29,FALSE
1276,0.339157071824191,0.376644185278895,12,3.74871134547035,2,2,FALSE,n=10-29,FALSE
1346,,,,,,,,,TRUE
1349,,,,,,,,,TRUE
1356,,,,,,,,,TRUE
1374,,,,,,,,,TRUE
1433,0.293454791721392,0.34500599956908,14,5.15512078476879,1,2,TRUE,n=10-29,FALSE
1474,,,,,,,,,TRUE
1475,,,,,,,,,TRUE
1483,0.388204211872599,0.399014428773351,15,1.08102169007517,3,3,FALSE,n=10-29,FALSE
1500,0.256905392152097,0.281997380636443,12,2.50919884843462,1,1,FALSE,n=10-29,FALSE
1512,,,,,,,,,TRUE
1515,,,,,,,,,TRUE
1517,0.469129667428232,0.460618169141283,10,-0.851149828694858,4,4,FALSE,n=10-29,FALSE
1520,,,,,,,,,TRUE
1531,,,,,,,,,TRUE
1565,,,,,,,,,TRUE
1566,0.245421923046712,0.248088035011777,11,0.266611196506503,1,1,FALSE,n=10-29,FALSE
1569,,,,,,,,,TRUE
1592,0.487725468514262,0.434474439577182,19,-5.32510289370808,4,4,FALSE,n=10-29,FALSE
1598,0.41292360236476,0.362417610473053,16,-5.0505991891707,3,2,TRUE,n=10-29,FALSE
1602,0.289630480033456,0.297297771080682,11,0.766729104722658,1,1,FALSE,n=10-29,FALSE
1608,0.405081981918754,0.432120238058974,10,2.70382561402203,3,4,TRUE,n=10-29,FALSE
1620,,,,,,,,,TRUE
1623,,,,,,,,,TRUE
1626,0.372303305527246,0.397634187052245,20,2.53308815249985,3,3,FALSE,n=10-29,FALSE
1629,0.335036301546075,0.29843339477256,10,-3.66029067735151,2,1,TRUE,n=10-29,FALSE
1632,0.263974973019372,0.309977524834362,26,4.60025518149904,1,1,FALSE,n=10-29,FALSE
1636,,,,,,,,,TRUE
1640,,,,,,,,,TRUE
1654,,,,,,,,,TRUE
1666,0.309199233373829,0.345219491964863,12,3.60202585910346,1,2,TRUE,n=10-29,FALSE
1678,0.246407619411793,0.265500578966948,12,1.9092959555155,1,1,FALSE,n=10-29,FALSE
1695,0.372697827090962,0.472916808313459,14,10.0218981222497,3,4,TRUE,n=10-29,FALSE
1722,,,,,,,,,TRUE
1732,,,,,,,,,TRUE
1735,,,,,,,,,TRUE
1751,0.503108812662305,0.436442540173727,10,-6.6666272488578,5,4,TRUE,n=10-29,FALSE
1755,,,,,,,,,TRUE
1756,,,,,,,,,TRUE
1757,0.426319987538794,0.426782018706086,44,0.0462031167291821,4,4,FALSE,n>=30,FALSE
1758,,,,,,,,,TRUE
1763,0.31552197626194,0.330215680383412,10,1.46937041214726,2,1,TRUE,n=10-29,FALSE
1774,0.401762729618828,0.377709353579197,26,-2.40533760396318,3,3,FALSE,n=10-29,FALSE
1780,0.395820194971782,0.418745257281205,16,2.29250623094229,3,3,FALSE,n=10-29,FALSE
1785,,,,,,,,,TRUE
1792,,,,,,,,,TRUE
1798,,,,,,,,,TRUE
1800,0.382173527977936,0.362488357985842,11,-1.96851699920941,3,2,TRUE,n=10-29,FALSE
1803,0.380703083370035,0.32595244040533,15,-5.47506429647052,3,1,TRUE,n=10-29,FALSE
1805,0.31065580876354,0.342341030706678,20,3.16852219431378,1,2,TRUE,n=10-29,FALSE
1807,0.332388530620437,0.36683367098508,27,3.44451403646424,2,2,FALSE,n=10-29,FALSE
1808,,,,,,,,,TRUE
