muni_id,prevalencia,ci_l,ci_u,n,cv_pct,suprimir_privacidad
27_008,0.54082075998604,0.374374688952906,0.707266831019174,20,15.7023308082728,FALSE
27_009,,,,,,TRUE
27_010,,,,,,TRUE
27_011,,,,,,TRUE
27_012,,,,,,TRUE
27_013,0.330046936816224,-0.0385291039047089,0.698622977537157,13,56.9764416485198,FALSE
27_016,,,,,,TRUE
28_003,0.160391250858937,-0.0430985052104528,0.363881006928327,17,64.7300295752078,FALSE
28_007,,,,,,TRUE
28_009,,,,,,TRUE
28_016,,,,,,TRUE
28_017,,,,,,TRUE
28_018,,,,,,TRUE
28_021,,,,,,TRUE
28_022,0.367434270110384,-0.0153104966498437,0.750179036870612,17,53.1463606173537,FALSE
28_027,,,,,,TRUE
28_029,,,,,,TRUE
28_032,0.419591580197272,0.0160077437172067,0.823175416677337,10,49.0739400815158,FALSE
28_033,,,,,,TRUE
28_038,0.378555807715922,0.279655959515018,0.477455655916825,13,13.3293705172307,FALSE
28_041,,,,,,TRUE
29_001,,,,,,TRUE
29_002,,,,,,TRUE
29_003,,,,,,TRUE
29_004,,,,,,TRUE
29_006,,,,,,TRUE
29_007,,,,,,TRUE
29_010,,,,,,TRUE
29_013,,,,,,TRUE
29_014,,,,,,TRUE
29_015,,,,,,TRUE
29_018,,,,,,TRUE
29_019,,,,,,TRUE
29_023,,,,,,TRUE
29_025,,,,,,TRUE
29_028,,,,,,TRUE
29_031,0.240089869979769,0.114291030609934,0.365888709349603,10,26.7329401763383,FALSE
29_032,,,,,,TRUE
29_033,,,,,,TRUE
29_035,,,,,,TRUE
29_038,,,,,,TRUE
29_041,,,,,,TRUE
29_043,,,,,,TRUE
29_044,,,,,,TRUE
29_048,,,,,,TRUE
29_058,,,,,,TRUE
30_008,,,,,,TRUE
30_025,,,,,,TRUE
30_026,,,,,,TRUE
30_028,,,,,,TRUE
30_032,,,,,,TRUE
30_033,,,,,,TRUE
30_039,,,,,,TRUE
30_044,,,,,,TRUE
30_048,,,,,,TRUE
30_069,,,,,,TRUE
30_079,,,,,,TRUE
30_081,,,,,,TRUE
30_087,,,,,,TRUE
30_102,,,,,,TRUE
30_105,,,,,,TRUE
30_117,,,,,,TRUE
30_118,,,,,,TRUE
30_123,0.513732755912879,0.396237683246714,0.631227828579044,15,11.6688034695161,FALSE
30_124,,,,,,TRUE
30_131,,,,,,TRUE
30_134,,,,,,TRUE
30_141,,,,,,TRUE
30_151,,,,,,TRUE
30_155,,,,,,TRUE
30_159,,,,,,TRUE
30_167,0.171511635539864,0.154323634638239,0.188699636441489,10,5.11299900296066,FALSE
30_175,,,,,,TRUE
30_177,,,,,,TRUE
30_192,,,,,,TRUE
30_193,,,,,,TRUE
30_196,,,,,,TRUE
30_201,,,,,,TRUE
30_206,,,,,,TRUE
31_023,,,,,,TRUE
31_029,,,,,,TRUE
31_038,,,,,,TRUE
31_040,,,,,,TRUE
31_041,,,,,,TRUE
31_048,,,,,,TRUE
31_050,0.33329479461108,0.188469591731538,0.478119997490622,36,22.1696860638468,FALSE
31_052,,,,,,TRUE
31_056,,,,,,TRUE
31_068,,,,,,TRUE
31_069,,,,,,TRUE
31_079,,,,,,TRUE
31_089,,,,,,TRUE
31_092,,,,,,TRUE
31_098,,,,,,TRUE
31_101,,,,,,TRUE
31_102,,,,,,TRUE
31_104,,,,,,TRUE
32_005,,,,,,TRUE
32_008,,,,,,TRUE
32_010,0.242978857431107,-0.0234761265444632,0.509433841406678,13,55.9498969716921,FALSE
32_017,0.679197333870966,0.437848105410271,0.920546562331662,18,18.1298358104174,FALSE
32_019,,,,,,TRUE
32_020,,,,,,TRUE
32_023,,,,,,TRUE
32_024,,,,,,TRUE
32_025,,,,,,TRUE
32_029,,,,,,TRUE
32_031,,,,,,TRUE
32_035,,,,,,TRUE
32_036,,,,,,TRUE
32_039,,,,,,TRUE
32_040,,,,,,TRUE
32_048,,,,,,TRUE
32_051,,,,,,TRUE
32_052,0.19156523904391,0.0660722700993631,0.317058207988458,11,33.4230914184966,FALSE
32_053,,,,,,TRUE
32_056,0.617367825603853,0.541254134705152,0.693481516502555,10,6.29017486077449,FALSE
