"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"09_010",0.307204506750133,0.115561846761836,0.498847166738431,28,31.8279404086007
"09_011",0.601236507743433,0.50285847564965,0.699614539837216,12,8.34827440961969
"09_012",0.645906911899598,0.203965092076238,1.08784873172296,19,34.9091356918457
"09_013",0.461841217369031,0.131718685634534,0.791963749103528,11,36.4692142657468
"09_014",0,0,0,4,NA
"09_015",0.703833104433367,0.427033429615098,0.980632779251635,11,20.065030047225
"09_016",0.266290591159298,-0.0166998422748179,0.549281024593414,8,54.2200434392021
"09_017",0.321394158305462,0.088029994480079,0.554758322130846,21,37.0458970126459
"10_005",0.58846281477481,0.397004782029547,0.779920847520072,51,16.5996333694206
"10_006",0.268854009460163,0.268854009460163,0.268854009460163,11,0
"10_007",0.34862672543372,0.321790556114843,0.375462894752597,24,3.92738769663806
"10_008",0.23366244888263,0.134327161366851,0.33299773639841,11,21.6899503463483
"10_012",0.374621366157152,0.130082862192529,0.619159870121775,26,33.3041716544152
"10_013",1,1,1,3,0
"10_016",0.590791797285251,0.590791797285251,0.590791797285251,8,0
"10_021",0,0,0,1,NA
"10_022",0.733718188558355,0.733718188558354,0.733718188558355,3,7.72013461734231e-15
"10_028",0.361874509491287,0.361874509491287,0.361874509491287,7,7.82647442455383e-15
"10_032",0,0,0,1,NA
"10_033",0.38754980737592,0.38754980737592,0.387549807375921,6,7.30796800702395e-15
"10_038",0.296168574736536,0.296168574736535,0.296168574736536,4,9.56280252201295e-15
"10_039",0.265679279341699,0.265679279341699,0.265679279341699,3,1.06602276265171e-14
"11_001",0.242068499694319,0.0732595834855264,0.410877415903112,4,35.5795975826969
"11_002",0.425057329148613,0.401589455381271,0.448525202915956,8,2.81689178429666
"11_003",0.282128371173176,0.0777003170020981,0.486556425344253,7,36.9689964907087
"11_004",0.234830479847524,0.234830479847524,0.234830479847524,10,0
"11_005",0.42552637071724,0.290450826854925,0.560601914579555,13,16.1954930527908
