"muni_idx","prev_principal_ponderado","prev_sensibilidad_sin_ponderar","n","dif_sin_menos_principal_pp","quintil_principal","quintil_sin_ponderar","cambia_quintil","estrato_n"
705,0.80730642480956,0.761183147591386,7,-4.61232772181744,5,5,FALSE,"n<=9"
707,0.516420160725804,0.575138434429922,6,5.87182737041181,1,2,TRUE,"n<=9"
708,0.720587394724856,0.670722358202848,5,-4.98650365220086,4,4,FALSE,"n<=9"
709,0.630690814281715,0.616110359641499,3,-1.45804546402167,3,2,TRUE,"n<=9"
710,0.416901449660638,0.515867354127365,6,9.89659044667273,1,1,FALSE,"n<=9"
713,0.562442809967511,0.589019159779401,3,2.65763498118902,2,2,FALSE,"n<=9"
718,0.774424507388677,0.686954783696449,7,-8.74697236922282,5,4,TRUE,"n<=9"
719,0.625959301183879,0.645461752891533,11,1.95024517076541,3,3,FALSE,"n=10-29"
720,0.627602638268068,0.627032898947272,22,-0.0569739320796181,3,3,FALSE,"n=10-29"
724,0.36640255430585,0.461159072208021,6,9.47565179021709,1,1,FALSE,"n<=9"
725,0.715305770544714,0.700593843731959,5,-1.47119268127549,4,4,FALSE,"n<=9"
726,0.58064008089918,0.613384613497156,2,3.27445325979758,2,2,FALSE,"n<=9"
734,0.667359723981388,0.649003683546619,5,-1.83560404347692,3,3,FALSE,"n<=9"
736,0.624111736301026,0.647782694044308,23,2.3670957743282,2,3,TRUE,"n=10-29"
738,0.735732879498061,0.714823811803891,19,-2.09090676941691,4,5,TRUE,"n=10-29"
743,0.753229724464372,0.739128164527193,15,-1.41015599371792,5,5,FALSE,"n=10-29"
749,0.555665826253361,0.579773184737054,6,2.41073584836935,2,2,FALSE,"n<=9"
750,0.805944713083611,0.775491987751825,5,-3.04527253317852,5,5,FALSE,"n<=9"
751,0.753675064456363,0.677297687639873,7,-7.63773768164895,5,4,TRUE,"n<=9"
759,0.729982984842407,0.675995597035926,3,-5.39873878064803,4,4,FALSE,"n<=9"
760,0.701190475104619,0.646221340988035,14,-5.49691341165835,4,3,TRUE,"n=10-29"
761,0.665689528354867,0.686542689493498,12,2.08531611386306,3,4,TRUE,"n=10-29"
766,0.663136283547162,0.695531481111527,5,3.23951975643645,3,4,TRUE,"n<=9"
770,0.81775926826531,0.69741421183227,27,-12.034505643304,5,4,TRUE,"n=10-29"
771,0.606442063709754,0.533997472326793,8,-7.24445913829603,2,1,TRUE,"n<=9"
774,0.675171516761703,0.616572073489537,10,-5.85994432721657,3,2,TRUE,"n=10-29"
776,0.416686006171702,0.502883229052523,9,8.61972228808208,1,1,FALSE,"n<=9"
777,0.645803476234394,0.624266286649334,9,-2.15371895850598,3,2,TRUE,"n<=9"
