"muni_idx","prev","prev_q025","prev_q975","n_directo","fuente","suprimir_privacidad","ancho_ic95","cve_ent","cve_mun","nomgeo"
169,0.510275912376658,0.328235752914886,0.671520447613617,NA,"sintetico_postestratificado",FALSE,0.343284694698731,"07","011","Bella Vista"
170,0.548512246894968,0.39590114360078,0.689161293854278,NA,"sintetico_postestratificado",FALSE,0.293260150253498,"07","012","Berriozábal"
171,0.559759841709703,0.415681701865475,0.697626861193076,NA,"sintetico_postestratificado",FALSE,0.281945159327602,"07","072","Pueblo Nuevo Solistahuacán"
172,0.515581705842581,0.348335044778079,0.688523984147825,NA,"sintetico_postestratificado",FALSE,0.340188939369746,"07","037","Huehuetán"
173,0.597890287117828,0.457473105737109,0.722024435118118,NA,"sintetico_postestratificado",FALSE,0.264551329381009,"07","023","Chamula"
174,0.517104545485069,0.342042979290621,0.673940957215546,NA,"sintetico_postestratificado",FALSE,0.331897977924925,"07","010","Bejucal de Ocampo"
175,0.550251329212359,0.390459942909553,0.697674021207204,NA,"sintetico_postestratificado",FALSE,0.307214078297651,"07","004","Altamirano"
176,0.588872039474858,0.436595439239329,0.718093180358316,NA,"sintetico_postestratificado",FALSE,0.281497741118986,"07","005","Amatán"
177,0.527641095443161,0.314874778578782,0.721866335332108,NA,"sintetico_postestratificado",FALSE,0.406991556753326,"07","035","Frontera Hidalgo"
178,0.468268274947666,0.296439259844521,0.624585265764008,NA,"sintetico_postestratificado",FALSE,0.328146005919486,"07","032","Escuintla"
179,0.507868164276644,0.374221756947509,0.637506927562131,4,"muestra_directa",TRUE,0.263285170614621,"07","013","Bochil"
180,0.561618175049407,0.425474183979454,0.689462408926329,NA,"sintetico_postestratificado",FALSE,0.263988224946875,"07","014","El Bosque"
181,0.517239116930639,0.359189331802041,0.672082265916763,NA,"sintetico_postestratificado",FALSE,0.312892934114722,"07","069","Pijijiapan"
182,0.50651804283069,0.364331417744247,0.651360957949187,7,"muestra_directa",TRUE,0.28702954020494,"07","094","Teopisca"
183,0.587727003364036,0.455837440719413,0.717550319333453,NA,"sintetico_postestratificado",FALSE,0.26171287861404,"07","092","Tecpatán"
184,0.545127216913007,0.319897104204545,0.759380349149027,NA,"sintetico_postestratificado",FALSE,0.439483244944482,"07","015","Cacahoatán"
185,0.61499170016755,0.469308957726154,0.738510672320828,NA,"sintetico_postestratificado",FALSE,0.269201714594674,"07","016","Catazajá"
186,0.540680352010342,0.399106027361895,0.67348372004675,NA,"sintetico_postestratificado",FALSE,0.274377692684855,"07","047","Jitotol"
187,0.518924043664639,0.341861216393235,0.689979303779408,NA,"sintetico_postestratificado",FALSE,0.348118087386173,"07","006","Amatenango de la Frontera"
188,0.545429788264288,0.402509497808012,0.660033734004706,5,"muestra_directa",TRUE,0.257524236196694,"07","078","San Cristóbal de las Casas"
