"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
917,0,0.31805098256133,0.42035600182565,1,0,"0"
919,0.5,0.408185428685252,0.42035600182565,2,0,"0"
921,0.25,0.363606347082575,0.42035600182565,4,0,"0"
926,0.8,0.497739433924893,0.42035600182565,5,0,"0"
928,0.555555555555556,0.345361428692738,0.42035600182565,9,0,"0"
931,0.5,0.390071619592267,0.42035600182565,2,0,"0"
933,0.705882352941177,0.409811298741887,0.42035600182565,17,0,"0"
934,0,0.435532501511127,0.42035600182565,1,0,"0"
935,0.666666666666667,0.359571003697338,0.42035600182565,3,0,"0"
936,0.285714285714286,0.393542184894896,0.42035600182565,7,0,"0"
937,0.5,0.473733468624903,0.42035600182565,2,0,"0"
938,0.75,0.38145366878534,0.42035600182565,4,0,"0"
939,0.4,0.416422560993321,0.42035600182565,20,0,"0"
940,0,0.325079306295391,0.42035600182565,1,0,"0"
941,0.625,0.382883247461198,0.42035600182565,8,0,"0"
943,0.5,0.366285584418445,0.42035600182565,2,0,"0"
948,0.5,0.397405749788839,0.42035600182565,6,0,"0"
949,0.571428571428571,0.440652329005732,0.42035600182565,35,0,"0"
952,0.666666666666667,0.470645269233349,0.42035600182565,3,0,"0"
953,0.666666666666667,0.451912419966787,0.42035600182565,3,0,"0"
954,0.6,0.51275445726476,0.42035600182565,5,0,"0"
956,0.5,0.399228330359053,0.42035600182565,14,0,"0"
957,0,0.365506396528364,0.42035600182565,1,0,"0"
958,0.75,0.373585773353696,0.42035600182565,8,0,"0"
959,0.833333333333333,0.39133456534144,0.42035600182565,6,1,"1-2"
960,0,0.520404878740076,0.42035600182565,1,1,"1-2"
963,0.714285714285714,0.455791401607158,0.42035600182565,7,1,"1-2"
964,1,0.381684876460222,0.42035600182565,2,0,"0"
966,0.1,0.460878852831525,0.42035600182565,10,0,"0"
967,0.25,0.365917320055536,0.42035600182565,4,0,"0"
971,0,0.382114779271162,0.42035600182565,2,0,"0"
972,0.428571428571429,0.457049777065836,0.42035600182565,7,0,"0"
973,0.75,0.413415130806235,0.42035600182565,8,0,"0"
974,0.166666666666667,0.416631373989492,0.42035600182565,6,0,"0"
975,0.4,0.422215702489649,0.42035600182565,15,0,"0"
980,0.433962264150943,0.451952061465646,0.42035600182565,53,0,"0"
981,0.409090909090909,0.448100646649593,0.42035600182565,22,0,"0"
985,0.37037037037037,0.409199506844941,0.42035600182565,27,0,"0"
986,0.529411764705882,0.41769763407221,0.42035600182565,17,0,"0"
990,0.434782608695652,0.441350728465997,0.42035600182565,46,0,"0"
995,0.25,0.318277020521616,0.42035600182565,4,0,"0"
996,0.625,0.436255902745405,0.42035600182565,8,0,"0"
