"muni_idx","diferencia_pp","dif_q025","dif_q975","prev_ESH","fuente_ESH","priv_ESH","prev_AHA","fuente_AHA","priv_AHA","ambos_directos","suprimir_privacidad","cve_ent","cve_mun","nomgeo"
131,-24.1337480009776,-41.0175645852352,-7.68264108646884,0.497515615302218,"muestra_directa",TRUE,0.256178135292442,"muestra_directa",FALSE,TRUE,TRUE,"07","089","Tapachula"
132,-23.30344072737,-40.0704808760812,-6.56614709193254,0.54143450564414,"sintetico_postestratificado",FALSE,0.30840009837044,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","068","Pichucalco"
133,-21.3870971338338,-36.5400165432221,-5.13091844464237,0.513537216673134,"muestra_directa",TRUE,0.299666245334795,"muestra_directa",TRUE,TRUE,TRUE,"07","027","Chiapa de Corzo"
134,-22.6114825229265,-38.8005419673526,-5.31146913842266,0.532839249314809,"sintetico_postestratificado",FALSE,0.306724424085544,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","048","Juárez"
135,-20.315981522539,-37.2213833426321,-2.50165906460495,0.50572533222646,"muestra_directa",TRUE,0.302565517001069,"muestra_directa",TRUE,TRUE,TRUE,"07","046","Jiquipilas"
136,-21.145545985681,-40.7736189665735,-0.851346768555719,0.455386918644862,"sintetico_postestratificado",FALSE,0.243931458788051,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","105","Unión Juárez"
137,-23.4094066461939,-40.1387534087507,-4.78512042510054,0.522135268034604,"sintetico_postestratificado",FALSE,0.288041201572666,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","100","Tumbalá"
138,-22.7813562134387,-40.1297689957311,-5.9760218143056,0.530344325223089,"sintetico_postestratificado",FALSE,0.302530763088702,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","045","Ixtapangajoya"
139,-22.595799345917,-41.2652570563934,-2.83557693055915,0.512833924114325,"sintetico_postestratificado",FALSE,0.286875930655156,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","114","Benemérito de las Américas"
140,-21.2767561589082,-39.2740245858877,-3.84832054004403,0.515713495478718,"sintetico_postestratificado",FALSE,0.302945933889637,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","028","Chiapilla"
