"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"21_102",0.413402204796953,0.413402204796953,0.413402204796953,5,0
"21_114",0.570033572265099,0.396386680053183,0.743680464477015,28,15.5421290043147
"21_115",0.502142971971498,0.502142971971497,0.502142971971498,6,1.12804589589767e-14
"21_119",0,0,0,2,NA
"21_126",1,1,1,2,2.26576127474522e-14
"21_132",0.513991414313755,0.513991414313755,0.513991414313755,6,0
"21_140",0.643093182887008,0.392990949556057,0.893195416217959,10,19.8420981074703
"21_144",0.788289408122796,0.788289408122796,0.788289408122796,8,0
"21_147",0.720070798108185,0.720070798108185,0.720070798108185,3,7.86645313453194e-15
"21_148",0.642038271337632,0.642038271337632,0.642038271337632,6,0
"21_156",0.590844594174753,0.472444342069552,0.709244846279954,8,10.2240576432425
"21_164",0.590895876920964,0.191924603063326,0.989867150778602,11,34.4488395209386
