"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"09_003",0.411900642278662,0.263361951540472,0.560439333016853,28,18.3988657739757
"09_004",0.434744615716314,0.434744615716314,0.434744615716314,6,1.30292658772323e-14
"09_005",0.406478611525158,0.253701308477072,0.559255914573243,99,19.1763112217622
"09_006",0.663225020556254,0.539339133690649,0.787110907421858,43,9.53026245639829
"09_007",0.598058081852275,0.488866403205177,0.707249760499372,201,9.31515547010549
"09_008",0.648259599060273,0.379325501664644,0.917193696455902,35,21.1660998742398
"09_009",0.73390844040097,0.465004840428339,1.0028120403736,20,18.693846087503
"09_010",0.460593407264536,0.340209335267854,0.580977479261218,65,13.3350681810759
"09_011",0.793047479934342,0.727287445212433,0.858807514656251,28,4.23064683670651
"09_012",0.676268550218768,0.519805600880558,0.832731499556979,56,11.8041915967871
"09_013",0.314226440591966,0.21634334582748,0.412109535356453,43,15.8931101970907
"09_014",0.222369374457895,-0.0250674286973158,0.469806177613105,14,56.7718766236075
"09_015",0.532015730111816,0.432510246798508,0.631521213425123,27,9.54259448693539
"09_016",0.382643222752326,0.181597226733655,0.583689218770998,20,26.8068220382467
"09_017",0.322076727003173,0.256629585142014,0.387523868864332,53,10.3675292590842
"10_005",0.489279759046662,0.404491905580704,0.57406761251262,104,8.84138534475478
"10_006",0.8517797809224,0.8517797809224,0.8517797809224,14,6.65007941457475e-15
"10_007",0.454801287352408,0.362071616985274,0.547530957719542,66,10.4025774828343
"10_008",0.35354585694826,0.277144468122754,0.429947245773766,24,11.0255288402039
"10_012",0.465437816078939,0.307259213890215,0.623616418267663,41,17.3392375255446
"10_013",0.468303625588011,0.468303625588011,0.468303625588011,9,0
"10_016",0.4796472007721,0.4796472007721,0.4796472007721,14,0
"10_021",0.235541940526331,0.235541940526331,0.235541940526331,8,0
"10_022",0.709471747814276,0.709471747814276,0.709471747814276,4,1.5967945740796e-14
"10_028",0.522118573242933,0.522118573242933,0.522118573242933,15,0
"10_032",0.0766979598577225,0.0766979598577224,0.0766979598577225,6,1.84633437361656e-14
"10_033",0.590801954238546,0.590801954238546,0.590801954238546,14,0
"10_038",0.425444045892389,0.425444045892389,0.425444045892389,10,0
"10_039",0.25384562645709,0.25384562645709,0.25384562645709,7,1.11571809723902e-14
"11_001",0.326853314350334,0.240578546556901,0.413128082143766,15,13.4671232438349
"11_002",0.484049047994202,0.390749016053096,0.577349079935308,20,9.8341391869403
"11_003",0.174273450840171,0.0534046328754106,0.295142268804932,25,35.3856333081345
