"muni_idx","prev_principal_ponderado","prev_sensibilidad_sin_ponderar","n","dif_sin_menos_principal_pp","quintil_principal","quintil_sin_ponderar","cambia_quintil","estrato_n"
959,0.538582144650173,0.469630304091697,6,-6.89518405584768,5,5,FALSE,"n<=9"
960,0.465766290827887,0.491974595265803,1,2.62083044379158,4,5,TRUE,"n<=9"
963,0.561947394065852,0.536060090435,7,-2.5887303630852,5,5,FALSE,"n<=9"
964,0.483701307836473,0.461604944864027,2,-2.20963629724463,4,4,FALSE,"n<=9"
966,0.312099315634876,0.433815029472419,10,12.1715713837542,1,4,TRUE,"n=10-29"
967,0.334008181832829,0.37019258134448,4,3.61843995116509,2,2,FALSE,"n<=9"
971,0.3211715146958,0.388208011674106,2,6.70364969783067,1,2,TRUE,"n<=9"
972,0.458652893320728,0.481231513535437,7,2.25786202147088,4,5,TRUE,"n<=9"
973,0.442153045605757,0.461153241411548,8,1.90001958057907,4,4,FALSE,"n<=9"
974,0.359229942203663,0.41552527382377,6,5.62953316201064,2,3,TRUE,"n<=9"
975,0.342578233414428,0.423779069958391,15,8.12008365439622,2,3,TRUE,"n=10-29"
980,0.336271698941691,0.440972134321943,53,10.4700435380252,2,4,TRUE,"n>=30"
981,0.288756009421101,0.421596224198486,22,13.2840214777384,1,3,TRUE,"n=10-29"
985,0.340552951287085,0.406483983037186,27,6.59310317501003,2,3,TRUE,"n=10-29"
986,0.385169625107718,0.44208414269807,17,5.69145175903519,3,4,TRUE,"n=10-29"
990,0.426836368625385,0.433851879525018,46,0.701551089963343,4,4,FALSE,"n>=30"
995,0.281186813233513,0.299554139241537,4,1.83673260080243,1,1,FALSE,"n<=9"
996,0.490396216065914,0.465552239160207,8,-2.48439769057071,5,4,TRUE,"n<=9"
998,0.407836584878849,0.439996125266532,30,3.21595403876837,3,4,TRUE,"n>=30"
1031,0.245111601545698,0.26230333831717,1,1.71917367714723,1,1,FALSE,"n<=9"
1056,0.345695759969975,0.39794250185863,7,5.22467418886547,2,3,TRUE,"n<=9"
1062,0.489174686905309,0.42602615067944,5,-6.31485362258686,5,3,TRUE,"n<=9"
1077,0.417699683529335,0.366191516178914,1,-5.15081673504203,3,2,TRUE,"n<=9"
1086,0.550390206409415,0.552891099193633,5,0.250089278421783,5,5,FALSE,"n<=9"
1113,0.519969911359488,0.458631110294527,2,-6.13388010649611,5,4,TRUE,"n<=9"
1126,0.45602173048602,0.436610158960577,4,-1.94115715254435,4,4,FALSE,"n<=9"
1139,0.473161584870898,0.41808027103314,7,-5.50813138377581,4,3,TRUE,"n<=9"
1175,0.489406616863354,0.477084995933929,4,-1.23216209294251,5,5,FALSE,"n<=9"
1188,0.412120625525985,0.348490800858646,3,-6.36298246673387,3,1,TRUE,"n<=9"
1192,0.348118794798412,0.422671947559133,10,7.45531527607219,2,3,TRUE,"n=10-29"
1193,0.385516926109148,0.369425183683123,4,-1.60917424260248,3,2,TRUE,"n<=9"
1224,0.365844167963575,0.333907485911796,6,-3.19366820517792,2,1,TRUE,"n<=9"
1248,0.451969198203919,0.432259621070399,6,-1.97095771335206,4,4,FALSE,"n<=9"
1276,0.459183678968186,0.405239008681283,2,-5.39446702869029,4,3,TRUE,"n<=9"
1346,0.305547017552723,0.290621374484779,2,-1.49256430679444,1,1,FALSE,"n<=9"
1356,0.43959694844396,0.44356996951531,1,0.397302107134989,4,4,FALSE,"n<=9"
1374,0.340876383147247,0.332370952515864,2,-0.850543063138354,2,1,TRUE,"n<=9"
1433,0.485746363600702,0.434092227476441,4,-5.16541361242607,5,4,TRUE,"n<=9"
1474,0.536599977742492,0.528223663327638,1,-0.837631441485442,5,5,FALSE,"n<=9"
1475,0.360769665022911,0.331361696517294,3,-2.94079685056174,2,1,TRUE,"n<=9"
1483,0.450247379705158,0.483412970385033,3,3.31655906798752,4,5,TRUE,"n<=9"
1500,0.322302501175566,0.345903223029794,4,2.3600721854228,1,1,FALSE,"n<=9"
1512,0.436821153354648,0.413274436259548,2,-2.35467170951006,4,3,TRUE,"n<=9"
1515,0.479955313816324,0.530853733951279,2,5.08984201349553,4,5,TRUE,"n<=9"
1517,0.466506625222085,0.476297449102353,3,0.979082388026753,4,5,TRUE,"n<=9"
1520,0.446418393158635,0.466273083875617,2,1.98546907169817,4,4,FALSE,"n<=9"
1531,0.530268425271751,0.50324830286425,1,-2.70201224075011,5,5,FALSE,"n<=9"
1565,0.44139811001416,0.467102109106596,2,2.57039990924363,4,4,FALSE,"n<=9"
1566,0.484569362315576,0.46289116390385,1,-2.16781984117255,4,4,FALSE,"n<=9"
1569,0.376467251683541,0.430510921700227,4,5.40436700166862,2,4,TRUE,"n<=9"
1592,0.312855624657526,0.337113760729745,12,2.42581360722187,1,1,FALSE,"n=10-29"
1598,0.384771373510997,0.360882898611895,6,-2.3888474899102,3,2,TRUE,"n<=9"
1602,0.404130862991034,0.400124252412829,2,-0.400661057820534,3,3,FALSE,"n<=9"
1608,0.455912695162073,0.394278055963616,2,-6.16346391984571,4,3,TRUE,"n<=9"
1620,0.290295146566145,0.279267323065184,2,-1.10278235009618,1,1,FALSE,"n<=9"
1623,0.306824468084106,0.303687123026791,1,-0.313734505731594,1,1,FALSE,"n<=9"
1626,0.352753264249836,0.360761625987591,6,0.800836173775515,2,2,FALSE,"n<=9"
1629,0.399072633172498,0.332258686916306,3,-6.68139462561921,3,1,TRUE,"n<=9"
1632,0.522245643323898,0.446236347617954,6,-7.60092957059444,5,4,TRUE,"n<=9"
1640,0.33822604284285,0.333417503289803,2,-0.480853955304666,2,1,TRUE,"n<=9"
1654,0.381382704992813,0.395431654101909,2,1.40489491090962,3,3,FALSE,"n<=9"
1666,0.367747854467235,0.333312174446357,2,-3.44356800208778,2,1,TRUE,"n<=9"
1678,0.400770640268622,0.405174334347409,2,0.440369407878666,3,3,FALSE,"n<=9"
1695,0.447714023792943,0.480180725636394,4,3.2466701843451,4,5,TRUE,"n<=9"
1735,0.452645115894432,0.396793467505508,2,-5.58516483889248,4,3,TRUE,"n<=9"
1751,0.437525028135493,0.407691391911921,3,-2.9833636223572,4,3,TRUE,"n<=9"
1756,0.490116531155937,0.413343957655754,3,-7.67725735001832,5,3,TRUE,"n<=9"
1757,0.525252290516577,0.494272895322724,16,-3.09793951938532,5,5,FALSE,"n=10-29"
1758,0.405365968781629,0.37796251933576,6,-2.74034494458691,3,2,TRUE,"n<=9"
1763,0.512083479184962,0.491032020102958,2,-2.1051459082004,5,5,FALSE,"n<=9"
1774,0.338433232657191,0.315741876145138,8,-2.26913565120532,2,1,TRUE,"n<=9"
1780,0.486595529242118,0.415100230846557,5,-7.14952983955606,5,3,TRUE,"n<=9"
1785,0.327111209358862,0.313021926393488,3,-1.4089282965374,1,1,FALSE,"n<=9"
1792,0.612761203662133,0.588920868986706,2,-2.38403346754268,5,5,FALSE,"n<=9"
1798,0.364460906683977,0.367807998450569,1,0.334709176659165,2,2,FALSE,"n<=9"
1800,0.276236728195766,0.309742349524703,3,3.35056213289362,1,1,FALSE,"n<=9"
1803,0.246661330151565,0.249962711476313,2,0.330138132474772,1,1,FALSE,"n<=9"
1805,0.523258345400303,0.535442895581746,7,1.21845501814432,5,5,FALSE,"n<=9"
1807,0.387784643830101,0.389518815904538,8,0.17341720744376,3,2,TRUE,"n<=9"
1808,0.33750109873744,0.3601629172059,2,2.26618184684599,2,2,FALSE,"n<=9"
1810,0.395066538724154,0.403619706346251,19,0.855316762209701,3,3,FALSE,"n=10-29"
1812,0.35378344652362,0.376759096568914,2,2.29756500452936,2,2,FALSE,"n<=9"
1814,0.381884968688825,0.398020955697178,7,1.61359870083527,3,3,FALSE,"n<=9"
1815,0.317957262163305,0.388793483461913,59,7.0836221298608,1,2,TRUE,"n>=30"
1817,0.284316440237741,0.304849497012962,3,2.05330567752214,1,1,FALSE,"n<=9"
1819,0.391210064973959,0.426060315803677,10,3.48502508297185,3,3,FALSE,"n=10-29"
1821,0.450865135691851,0.439707419974168,3,-1.11577157176828,4,4,FALSE,"n<=9"
1823,0.36699585963992,0.317896787587495,14,-4.90990720524251,2,1,TRUE,"n=10-29"
1824,0.391895428560988,0.447848587018873,25,5.59531584578847,3,4,TRUE,"n=10-29"
1825,0.396095050390162,0.390995849355024,16,-0.50992010351375,3,2,TRUE,"n=10-29"
1827,0.484288066011591,0.429300321790419,7,-5.49877442211718,4,4,FALSE,"n<=9"
1829,0.355640206652815,0.386011820030412,2,3.0371613377597,2,2,FALSE,"n<=9"
1830,0.23953854264523,0.237498900372123,2,-0.203964227310771,1,1,FALSE,"n<=9"
1831,0.374586212171039,0.386122220672841,3,1.15360085018026,2,2,FALSE,"n<=9"
1832,0.448600120587599,0.470126191709351,5,2.15260711217513,4,5,TRUE,"n<=9"
1833,0.384754709548049,0.354103479866209,3,-3.06512296818391,3,2,TRUE,"n<=9"
1834,0.436232170489599,0.376637543543315,6,-5.95946269462831,4,2,TRUE,"n<=9"
1839,0.343471096836836,0.407588554741334,16,6.4117457904498,2,3,TRUE,"n=10-29"
1846,0.513291737321353,0.518700415921801,1,0.540867860044791,5,5,FALSE,"n<=9"
1848,0.450988318583911,0.480619176684118,11,2.96308581002064,4,5,TRUE,"n=10-29"
1853,0.304376740549798,0.342186623208941,9,3.78098826591429,1,1,FALSE,"n<=9"
1856,0.535031242848449,0.508087257768011,36,-2.69439850804378,5,5,FALSE,"n>=30"
1865,0.261688006851005,0.31306386449591,7,5.1375857644905,1,1,FALSE,"n<=9"
1869,0.313599327123159,0.323289807318968,3,0.969048019580876,1,1,FALSE,"n<=9"
1876,0.361677087481606,0.396315225782048,8,3.4638138300442,2,3,TRUE,"n<=9"
1882,0.268863096336802,0.273129925838772,9,0.426682950196944,1,1,FALSE,"n<=9"
1887,0.439266386850879,0.462404164145088,1,2.31377772942096,4,4,FALSE,"n<=9"
1890,0.323499996915234,0.307941371363037,1,-1.55586255521973,1,1,FALSE,"n<=9"
1891,0.36998713402414,0.336291031457713,11,-3.36961025664274,2,1,TRUE,"n=10-29"
1892,0.361337613338303,0.38005361549902,4,1.87160021607168,2,2,FALSE,"n<=9"
1894,0.52439852047329,0.451457726438243,12,-7.29407940350477,5,4,TRUE,"n=10-29"
1897,0.322201194313782,0.349790869870938,31,2.75896755571554,1,2,TRUE,"n>=30"
1898,0.262589765625175,0.326408033281504,9,6.3818267656329,1,1,FALSE,"n<=9"
1901,0.488017954242038,0.453676414744117,6,-3.43415394979207,5,4,TRUE,"n<=9"
1902,0.254915534271484,0.287328185188694,3,3.24126509172104,1,1,FALSE,"n<=9"
1903,0.39639866905827,0.347303808187866,6,-4.90948608704043,3,1,TRUE,"n<=9"
1904,0.470484570410692,0.466268294294428,27,-0.421627611626429,4,4,FALSE,"n=10-29"
1905,0.376563679735437,0.35848386467312,3,-1.80798150623172,2,2,FALSE,"n<=9"
1907,0.301214156924674,0.353307112969782,15,5.20929560451078,1,2,TRUE,"n=10-29"
1908,0.343700876781528,0.405109219724508,38,6.14083429429806,2,3,TRUE,"n>=30"
1909,0.385861549854841,0.382863444258475,5,-0.29981055963656,3,2,TRUE,"n<=9"
1910,0.372271016483175,0.355249584949178,31,-1.70214315339966,2,2,FALSE,"n>=30"
1913,0.29502873981107,0.322427861845652,4,2.73991220345819,1,1,FALSE,"n<=9"
1924,0.467592170907861,0.493517425976098,4,2.59252550682366,4,5,TRUE,"n<=9"
1925,0.363624128890301,0.38449689204227,19,2.08727631519688,2,2,FALSE,"n=10-29"
1928,0.389329041286488,0.387367650464803,5,-0.196139082168467,3,2,TRUE,"n<=9"
1932,0.477515225633713,0.442200502115921,9,-3.53147235177914,4,4,FALSE,"n<=9"
1933,0.371411492633572,0.357642514151502,6,-1.37689784820699,2,2,FALSE,"n<=9"
1935,0.340618376450766,0.341064341753301,13,0.0445965302535045,2,1,TRUE,"n=10-29"
1940,0.30689761461628,0.349588154970176,44,4.26905403538965,1,1,FALSE,"n>=30"
1942,0.537916664369606,0.4995054226735,1,-3.8411241696106,5,5,FALSE,"n<=9"
1946,0.383308952103344,0.336802816556876,3,-4.65061355464685,3,1,TRUE,"n<=9"
1955,0.340152869152963,0.377178245492183,4,3.70253763392197,2,2,FALSE,"n<=9"
1966,0.572065598978004,0.459411788702211,16,-11.2653810275793,5,4,TRUE,"n=10-29"
1967,0.28534670199573,0.298646942114674,15,1.33002401189441,1,1,FALSE,"n=10-29"
1968,0.409371454917154,0.40000846573551,1,-0.93629891816443,3,3,FALSE,"n<=9"
1971,0.413478149114863,0.389720580202185,1,-2.37575689126777,3,2,TRUE,"n<=9"
1983,0.387982736013206,0.381765808848875,13,-0.621692716433087,3,2,TRUE,"n=10-29"
1984,0.315485203059282,0.351391715937588,3,3.59065128783065,1,2,TRUE,"n<=9"
1985,0.415497712176859,0.454252040967795,3,3.8754328790936,3,4,TRUE,"n<=9"
1988,0.326697988488146,0.366153489840725,7,3.94555013525796,1,2,TRUE,"n<=9"
1989,0.308915187322803,0.342015257977686,18,3.31000706548834,1,1,FALSE,"n=10-29"
1991,0.459025517516503,0.466727650276854,31,0.770213276035142,4,4,FALSE,"n>=30"
1992,0.411580409334111,0.409504539711123,16,-0.207586962298861,3,3,FALSE,"n=10-29"
1993,0.395605664025739,0.370710410141785,9,-2.48952538839539,3,2,TRUE,"n<=9"
1994,0.452355009779273,0.392159806115384,20,-6.01952036638891,4,3,TRUE,"n=10-29"
1995,0.380915004095467,0.403290570728897,1,2.23755666334298,2,3,TRUE,"n<=9"
1996,0.287361702523382,0.295982134458119,3,0.862043193473716,1,1,FALSE,"n<=9"
1997,0.305783741448789,0.360232282401968,6,5.4448540953179,1,2,TRUE,"n<=9"
1998,0.364936563423575,0.391401313321925,13,2.64647498983492,2,3,TRUE,"n=10-29"
2000,0.271218697297711,0.376009964032778,17,10.4791266735067,1,2,TRUE,"n=10-29"
2001,0.400327412598588,0.414819056790726,8,1.44916441921376,3,3,FALSE,"n<=9"
2010,0.378639701074209,0.401104708763186,13,2.24650076889771,2,3,TRUE,"n=10-29"
2012,0.415672606880992,0.428393304784466,5,1.27206979034735,3,4,TRUE,"n<=9"
2014,0.420154249700977,0.430134680541193,10,0.998043084021633,3,4,TRUE,"n=10-29"
2015,0.430256377182472,0.399179216131899,1,-3.10771610505736,4,3,TRUE,"n<=9"
2016,0.414531673066456,0.349955423626114,5,-6.45762494403425,3,2,TRUE,"n<=9"
2020,0.375932229566782,0.383458151909495,17,0.752592234271393,2,2,FALSE,"n=10-29"
2023,0.525799175851316,0.516387873273322,1,-0.941130257799427,5,5,FALSE,"n<=9"
2026,0.409516259334579,0.399967436180262,8,-0.954882315431638,3,3,FALSE,"n<=9"
2030,0.348056543724763,0.360037225207536,1,1.19806814827726,2,2,FALSE,"n<=9"
2032,0.286734614117217,0.320073020062966,4,3.33384059457492,1,1,FALSE,"n<=9"
2038,0.341452873708156,0.41646681390279,7,7.50139401946345,2,3,TRUE,"n<=9"
