"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
532,1,0.905112924082669,0.843359600230636,1,1,"1-2"
543,0.777777777777778,0.679071830571814,0.843359600230636,9,1,"1-2"
549,0.727272727272727,0.837701599411011,0.843359600230636,11,0,"0"
559,0.714285714285714,0.79744837069683,0.843359600230636,7,0,"0"
570,0.8,0.896470612072597,0.843359600230636,10,0,"0"
580,0.857142857142857,0.870377934571746,0.843359600230636,14,0,"0"
588,0.5,0.470083215311016,0.843359600230636,2,0,"0"
591,1,0.921525645533003,0.843359600230636,3,0,"0"
596,1,0.734126013033637,0.843359600230636,1,0,"0"
597,0.869565217391304,0.877573839737539,0.843359600230636,23,0,"0"
603,1,0.809801510157363,0.843359600230636,1,0,"0"
607,0.666666666666667,0.815413836625154,0.843359600230636,3,0,"0"
616,0.714285714285714,0.891973069855682,0.843359600230636,7,1,"1-2"
634,0.5,0.816816681053327,0.843359600230636,2,0,"0"
640,1,0.935755524866366,0.843359600230636,3,0,"0"
647,1,0.829932830342152,0.843359600230636,4,0,"0"
662,1,0.668580015644289,0.843359600230636,1,0,"0"
666,0.4,0.742669682843671,0.843359600230636,10,0,"0"
671,1,0.844272593075704,0.843359600230636,5,2,"1-2"
677,1,0.875112546328639,0.843359600230636,3,0,"0"
678,0.333333333333333,0.665741884123268,0.843359600230636,3,0,"0"
681,0.583333333333333,0.696464113386138,0.843359600230636,12,2,"1-2"
682,0.5,0.904122378449752,0.843359600230636,4,0,"0"
683,0.666666666666667,0.824611787116379,0.843359600230636,6,0,"0"
688,1,0.869540561503552,0.843359600230636,9,0,"0"
692,0.8,0.823455596356704,0.843359600230636,10,0,"0"
694,0.6,0.771123308990962,0.843359600230636,5,0,"0"
695,0.333333333333333,0.759311833056141,0.843359600230636,3,1,"1-2"
698,0.956521739130435,0.844766148466623,0.843359600230636,23,2,"1-2"
699,0.6,0.779739282930449,0.843359600230636,5,0,"0"
705,1,0.834468144835504,0.843359600230636,6,3,"3+"
707,0.5,0.865217623056968,0.843359600230636,4,0,"0"
708,1,0.868777236988866,0.843359600230636,4,2,"1-2"
709,0.5,0.78159553206589,0.843359600230636,2,0,"0"
710,0.5,0.627560140047998,0.843359600230636,2,1,"1-2"
713,0,0.780543983068368,0.843359600230636,1,0,"0"
718,0.833333333333333,0.761830466011304,0.843359600230636,6,0,"0"
719,1,0.848061328813497,0.843359600230636,9,2,"1-2"
720,0.866666666666667,0.755489173456027,0.843359600230636,15,1,"1-2"
724,0,0.636444509876981,0.843359600230636,1,0,"0"
725,1,0.883655735123393,0.843359600230636,4,3,"3+"
726,0,0.612811389943361,0.843359600230636,1,1,"1-2"
734,0.75,0.853657922235601,0.843359600230636,4,0,"0"
736,0.6875,0.7852048878398,0.843359600230636,16,0,"0"
738,0.846153846153846,0.851913966124001,0.843359600230636,13,0,"0"
743,1,0.860508017155698,0.843359600230636,12,3,"3+"
749,0.333333333333333,0.808847900675848,0.843359600230636,3,0,"0"
750,1,0.843060367261218,0.843359600230636,5,0,"0"
751,0.714285714285714,0.866793129065897,0.843359600230636,7,0,"0"
759,1,0.853584307924005,0.843359600230636,3,0,"0"
760,0.777777777777778,0.845544732373504,0.843359600230636,9,2,"1-2"
761,0.888888888888889,0.863672249137266,0.843359600230636,9,0,"0"
766,0.666666666666667,0.893748120301043,0.843359600230636,3,0,"0"
770,0.92,0.807033386786471,0.843359600230636,25,0,"0"
771,0.6,0.869671472893743,0.843359600230636,5,0,"0"
774,0.857142857142857,0.781505004661446,0.843359600230636,7,0,"0"
776,0.5,0.644809222450801,0.843359600230636,2,0,"0"
777,0.428571428571429,0.724832646151489,0.843359600230636,7,0,"0"
778,0.75,0.58186015178783,0.843359600230636,4,2,"1-2"
788,0.794871794871795,0.840196601583912,0.843359600230636,39,0,"0"
789,0.9,0.807249687027897,0.843359600230636,10,1,"1-2"
792,0.833333333333333,0.784501139849554,0.843359600230636,6,0,"0"
